group	lower_pct	upper_pct	coverage	mean_width_rel	median_width_rel
nanopore	27	58	0.8651	0.2633	0.2429
nanopore	27	59	0.8788	0.2731	0.2511
nanopore	27	60	0.8914	0.2832	0.2608
nanopore	27	61	0.8999	0.2934	0.2702
nanopore	27	62	0.9100	0.3037	0.2793
nanopore	27	63	0.9133	0.3144	0.2886
nanopore	27	64	0.9194	0.3254	0.2987
nanopore	27	65	0.9242	0.3367	0.3091
nanopore	27	66	0.9279	0.3483	0.3197
nanopore	27	67	0.9291	0.3602	0.3305
nanopore	27	68	0.9319	0.3725	0.3412
nanopore	27	69	0.9335	0.3852	0.3522
nanopore	27	70	0.9348	0.3984	0.3635
nanopore	27	71	0.9348	0.4120	0.3761
nanopore	27	72	0.9356	0.4263	0.3883
nanopore	27	73	0.9368	0.4411	0.4014
nanopore	27	74	0.9380	0.4566	0.4159
nanopore	27	75	0.9384	0.4726	0.4299
nanopore	27	76	0.9384	0.4895	0.4445
nanopore	27	77	0.9392	0.5073	0.4609
nanopore	27	78	0.9396	0.5259	0.4764
nanopore	27	79	0.9396	0.5458	0.4931
nanopore	27	80	0.9400	0.5669	0.5110
nanopore	27	81	0.9400	0.5897	0.5303
nanopore	27	82	0.9400	0.6138	0.5499
nanopore	27	83	0.9404	0.6396	0.5704
nanopore	27	84	0.9408	0.6675	0.5930
nanopore	27	85	0.9408	0.6974	0.6164
nanopore	27	86	0.9408	0.7305	0.6432
nanopore	27	87	0.9408	0.7668	0.6715
nanopore	27	88	0.9408	0.8072	0.7030
nanopore	27	89	0.9412	0.8534	0.7398
nanopore	27	90	0.9412	0.9064	0.7803
nanopore	27	91	0.9417	0.9668	0.8287
nanopore	27	92	0.9417	1.0372	0.8800
nanopore	27	93	0.9417	1.1243	0.9421
nanopore	27	94	0.9421	1.2339	1.0192
nanopore	27	95	0.9421	1.3767	1.1150
nanopore	27	96	0.9425	1.5816	1.2428
nanopore	27	97	0.9425	1.8798	1.4422
nanopore	27	98	0.9425	2.4165	1.8012
nanopore	27	99	0.9425	3.7030	2.7990
nanopore	28	51	0.6402	0.1905	0.1755
nanopore	28	52	0.6750	0.1991	0.1837
nanopore	28	53	0.7107	0.2079	0.1917
nanopore	28	54	0.7524	0.2169	0.2005
nanopore	28	55	0.7776	0.2260	0.2085
nanopore	28	56	0.8067	0.2352	0.2173
nanopore	28	57	0.8306	0.2447	0.2259
nanopore	28	58	0.8566	0.2543	0.2348
nanopore	28	59	0.8703	0.2641	0.2435
nanopore	28	60	0.8829	0.2741	0.2529
nanopore	28	61	0.8914	0.2843	0.2621
nanopore	28	62	0.9015	0.2947	0.2713
nanopore	28	63	0.9048	0.3054	0.2802
nanopore	28	64	0.9109	0.3164	0.2905
nanopore	28	65	0.9157	0.3276	0.3009
nanopore	28	66	0.9194	0.3393	0.3115
nanopore	28	67	0.9206	0.3511	0.3219
nanopore	28	68	0.9234	0.3634	0.3327
nanopore	28	69	0.9250	0.3761	0.3439
nanopore	28	70	0.9263	0.3893	0.3550
nanopore	28	71	0.9263	0.4030	0.3678
nanopore	28	72	0.9271	0.4172	0.3801
nanopore	28	73	0.9283	0.4320	0.3937
nanopore	28	74	0.9295	0.4476	0.4072
nanopore	28	75	0.9299	0.4636	0.4221
nanopore	28	76	0.9299	0.4805	0.4361
nanopore	28	77	0.9307	0.4982	0.4510
nanopore	28	78	0.9311	0.5169	0.4678
nanopore	28	79	0.9311	0.5367	0.4842
nanopore	28	80	0.9315	0.5578	0.5018
nanopore	28	81	0.9315	0.5806	0.5212
nanopore	28	82	0.9315	0.6048	0.5405
nanopore	28	83	0.9319	0.6305	0.5620
nanopore	28	84	0.9323	0.6585	0.5847
nanopore	28	85	0.9323	0.6884	0.6079
nanopore	28	86	0.9323	0.7214	0.6337
nanopore	28	87	0.9323	0.7577	0.6626
nanopore	28	88	0.9323	0.7982	0.6953
nanopore	28	89	0.9327	0.8444	0.7310
nanopore	28	90	0.9327	0.8973	0.7720
nanopore	28	91	0.9331	0.9577	0.8190
nanopore	28	92	0.9331	1.0282	0.8716
nanopore	28	93	0.9331	1.1152	0.9334
nanopore	28	94	0.9335	1.2248	1.0104
nanopore	28	95	0.9335	1.3676	1.1064
nanopore	28	96	0.9340	1.5726	1.2335
nanopore	28	97	0.9340	1.8707	1.4347
nanopore	28	98	0.9340	2.4074	1.7926
nanopore	28	99	0.9340	3.6940	2.7914
nanopore	29	51	0.6329	0.1816	0.1673
nanopore	29	52	0.6677	0.1902	0.1753
nanopore	29	53	0.7034	0.1990	0.1838
nanopore	29	54	0.7451	0.2080	0.1922
nanopore	29	55	0.7703	0.2172	0.2006
nanopore	29	56	0.7994	0.2264	0.2092
nanopore	29	57	0.8233	0.2358	0.2178
nanopore	29	58	0.8493	0.2454	0.2260
nanopore	29	59	0.8630	0.2552	0.2352
nanopore	29	60	0.8756	0.2652	0.2446
nanopore	29	61	0.8841	0.2754	0.2540
nanopore	29	62	0.8942	0.2858	0.2632
nanopore	29	63	0.8975	0.2965	0.2726
nanopore	29	64	0.9036	0.3075	0.2825
nanopore	29	65	0.9084	0.3188	0.2928
nanopore	29	66	0.9121	0.3304	0.3032
nanopore	29	67	0.9133	0.3423	0.3136
nanopore	29	68	0.9161	0.3546	0.3245
nanopore	29	69	0.9177	0.3673	0.3358
nanopore	29	70	0.9190	0.3804	0.3470
nanopore	29	71	0.9190	0.3941	0.3600
nanopore	29	72	0.9198	0.4084	0.3725
nanopore	29	73	0.9210	0.4232	0.3854
nanopore	29	74	0.9222	0.4387	0.3994
nanopore	29	75	0.9226	0.4547	0.4132
nanopore	29	76	0.9226	0.4716	0.4275
nanopore	29	77	0.9234	0.4893	0.4418
nanopore	29	78	0.9238	0.5080	0.4587
nanopore	29	79	0.9238	0.5278	0.4752
nanopore	29	80	0.9242	0.5489	0.4938
nanopore	29	81	0.9242	0.5718	0.5127
nanopore	29	82	0.9242	0.5959	0.5304
nanopore	29	83	0.9246	0.6217	0.5527
nanopore	29	84	0.9250	0.6496	0.5752
nanopore	29	85	0.9250	0.6795	0.5981
nanopore	29	86	0.9250	0.7125	0.6245
nanopore	29	87	0.9250	0.7488	0.6543
nanopore	29	88	0.9250	0.7893	0.6861
nanopore	29	89	0.9254	0.8355	0.7214
nanopore	29	90	0.9254	0.8884	0.7620
nanopore	29	91	0.9259	0.9489	0.8095
nanopore	29	92	0.9259	1.0193	0.8644
nanopore	29	93	0.9259	1.1064	0.9261
nanopore	29	94	0.9263	1.2160	1.0030
nanopore	29	95	0.9263	1.3588	1.0970
nanopore	29	96	0.9267	1.5637	1.2252
nanopore	29	97	0.9267	1.8619	1.4265
nanopore	29	98	0.9267	2.3986	1.7855
nanopore	29	99	0.9267	3.6851	2.7837
nanopore	30	51	0.6224	0.1729	0.1592
nanopore	30	52	0.6572	0.1815	0.1674
nanopore	30	53	0.6929	0.1903	0.1760
nanopore	30	54	0.7346	0.1993	0.1843
nanopore	30	55	0.7597	0.2085	0.1927
nanopore	30	56	0.7889	0.2177	0.2013
nanopore	30	57	0.8128	0.2271	0.2095
nanopore	30	58	0.8387	0.2367	0.2183
nanopore	30	59	0.8525	0.2465	0.2270
nanopore	30	60	0.8651	0.2565	0.2366
nanopore	30	61	0.8736	0.2667	0.2456
nanopore	30	62	0.8837	0.2771	0.2553
nanopore	30	63	0.8870	0.2878	0.2644
nanopore	30	64	0.8930	0.2988	0.2743
nanopore	30	65	0.8979	0.3101	0.2846
nanopore	30	66	0.9015	0.3217	0.2951
nanopore	30	67	0.9028	0.3336	0.3058
nanopore	30	68	0.9056	0.3459	0.3168
nanopore	30	69	0.9072	0.3586	0.3278
nanopore	30	70	0.9084	0.3717	0.3395
nanopore	30	71	0.9084	0.3854	0.3520
nanopore	30	72	0.9092	0.3997	0.3644
nanopore	30	73	0.9105	0.4145	0.3774
nanopore	30	74	0.9117	0.4300	0.3911
nanopore	30	75	0.9121	0.4460	0.4047
nanopore	30	76	0.9121	0.4629	0.4189
nanopore	30	77	0.9129	0.4806	0.4338
nanopore	30	78	0.9133	0.4993	0.4505
nanopore	30	79	0.9133	0.5192	0.4678
nanopore	30	80	0.9137	0.5402	0.4855
nanopore	30	81	0.9137	0.5631	0.5037
nanopore	30	82	0.9137	0.5872	0.5222
nanopore	30	83	0.9141	0.6130	0.5441
nanopore	30	84	0.9145	0.6409	0.5674
nanopore	30	85	0.9145	0.6708	0.5900
nanopore	30	86	0.9145	0.7038	0.6162
nanopore	30	87	0.9145	0.7401	0.6456
nanopore	30	88	0.9145	0.7806	0.6770
nanopore	30	89	0.9149	0.8268	0.7135
nanopore	30	90	0.9149	0.8797	0.7536
nanopore	30	91	0.9153	0.9402	0.8010
nanopore	30	92	0.9153	1.0106	0.8562
nanopore	30	93	0.9153	1.0977	0.9179
nanopore	30	94	0.9157	1.2073	0.9952
nanopore	30	95	0.9157	1.3501	1.0889
nanopore	30	96	0.9161	1.5550	1.2179
nanopore	30	97	0.9161	1.8532	1.4180
nanopore	30	98	0.9161	2.3899	1.7781
nanopore	30	99	0.9161	3.6764	2.7775
nanopore	31	51	0.6122	0.1643	0.1513
nanopore	31	52	0.6471	0.1730	0.1597
nanopore	31	53	0.6827	0.1818	0.1681
nanopore	31	54	0.7245	0.1908	0.1763
nanopore	31	55	0.7496	0.1999	0.1845
nanopore	31	56	0.7788	0.2091	0.1930
nanopore	31	57	0.8027	0.2186	0.2012
nanopore	31	58	0.8286	0.2282	0.2101
nanopore	31	59	0.8424	0.2380	0.2190
nanopore	31	60	0.8549	0.2480	0.2285
nanopore	31	61	0.8635	0.2582	0.2379
nanopore	31	62	0.8736	0.2685	0.2469
nanopore	31	63	0.8768	0.2793	0.2568
nanopore	31	64	0.8829	0.2903	0.2666
nanopore	31	65	0.8878	0.3015	0.2766
nanopore	31	66	0.8914	0.3132	0.2869
nanopore	31	67	0.8926	0.3250	0.2979
nanopore	31	68	0.8955	0.3373	0.3087
nanopore	31	69	0.8971	0.3500	0.3197
nanopore	31	70	0.8983	0.3632	0.3315
nanopore	31	71	0.8983	0.3769	0.3439
nanopore	31	72	0.8991	0.3911	0.3563
nanopore	31	73	0.9003	0.4059	0.3686
nanopore	31	74	0.9015	0.4214	0.3820
nanopore	31	75	0.9019	0.4375	0.3960
nanopore	31	76	0.9019	0.4543	0.4110
nanopore	31	77	0.9028	0.4721	0.4261
nanopore	31	78	0.9032	0.4907	0.4425
nanopore	31	79	0.9032	0.5106	0.4590
nanopore	31	80	0.9036	0.5317	0.4765
nanopore	31	81	0.9036	0.5545	0.4939
nanopore	31	82	0.9036	0.5786	0.5131
nanopore	31	83	0.9040	0.6044	0.5349
nanopore	31	84	0.9044	0.6324	0.5585
nanopore	31	85	0.9044	0.6622	0.5814
nanopore	31	86	0.9044	0.6953	0.6076
nanopore	31	87	0.9044	0.7316	0.6378
nanopore	31	88	0.9044	0.7721	0.6689
nanopore	31	89	0.9048	0.8182	0.7043
nanopore	31	90	0.9048	0.8712	0.7457
nanopore	31	91	0.9052	0.9316	0.7926
nanopore	31	92	0.9052	1.0021	0.8469
nanopore	31	93	0.9052	1.0891	0.9068
nanopore	31	94	0.9056	1.1987	0.9862
nanopore	31	95	0.9056	1.3415	1.0791
nanopore	31	96	0.9060	1.5465	1.2101
nanopore	31	97	0.9060	1.8446	1.4095
nanopore	31	98	0.9060	2.3813	1.7704
nanopore	31	99	0.9060	3.6679	2.7677
nanopore	32	51	0.5989	0.1559	0.1437
nanopore	32	52	0.6337	0.1646	0.1520
nanopore	32	53	0.6694	0.1734	0.1604
nanopore	32	54	0.7111	0.1823	0.1688
nanopore	32	55	0.7362	0.1915	0.1771
nanopore	32	56	0.7654	0.2007	0.1853
nanopore	32	57	0.7893	0.2101	0.1936
nanopore	32	58	0.8152	0.2197	0.2024
nanopore	32	59	0.8290	0.2295	0.2114
nanopore	32	60	0.8416	0.2396	0.2205
nanopore	32	61	0.8501	0.2498	0.2300
nanopore	32	62	0.8602	0.2601	0.2388
nanopore	32	63	0.8635	0.2708	0.2487
nanopore	32	64	0.8695	0.2818	0.2588
nanopore	32	65	0.8744	0.2931	0.2685
nanopore	32	66	0.8780	0.3047	0.2789
nanopore	32	67	0.8793	0.3166	0.2897
nanopore	32	68	0.8821	0.3289	0.3003
nanopore	32	69	0.8837	0.3416	0.3118
nanopore	32	70	0.8849	0.3548	0.3232
nanopore	32	71	0.8849	0.3684	0.3353
nanopore	32	72	0.8857	0.3827	0.3483
nanopore	32	73	0.8870	0.3975	0.3609
nanopore	32	74	0.8882	0.4130	0.3745
nanopore	32	75	0.8886	0.4290	0.3884
nanopore	32	76	0.8886	0.4459	0.4032
nanopore	32	77	0.8894	0.4637	0.4180
nanopore	32	78	0.8898	0.4823	0.4345
nanopore	32	79	0.8898	0.5022	0.4511
nanopore	32	80	0.8902	0.5233	0.4682
nanopore	32	81	0.8902	0.5461	0.4861
nanopore	32	82	0.8902	0.5702	0.5044
nanopore	32	83	0.8906	0.5960	0.5262
nanopore	32	84	0.8910	0.6239	0.5495
nanopore	32	85	0.8910	0.6538	0.5734
nanopore	32	86	0.8910	0.6869	0.5998
nanopore	32	87	0.8910	0.7232	0.6303
nanopore	32	88	0.8910	0.7637	0.6602
nanopore	32	89	0.8914	0.8098	0.6962
nanopore	32	90	0.8914	0.8628	0.7374
nanopore	32	91	0.8918	0.9232	0.7843
nanopore	32	92	0.8918	0.9936	0.8383
nanopore	32	93	0.8918	1.0807	0.8989
nanopore	32	94	0.8922	1.1903	0.9784
nanopore	32	95	0.8922	1.3331	1.0719
nanopore	32	96	0.8926	1.5380	1.2026
nanopore	32	97	0.8926	1.8362	1.4005
nanopore	32	98	0.8926	2.3729	1.7616
nanopore	32	99	0.8926	3.6594	2.7563
nanopore	33	51	0.5887	0.1476	0.1363
nanopore	33	52	0.6236	0.1562	0.1446
nanopore	33	53	0.6592	0.1650	0.1526
nanopore	33	54	0.7010	0.1740	0.1612
nanopore	33	55	0.7261	0.1832	0.1694
nanopore	33	56	0.7553	0.1923	0.1779
nanopore	33	57	0.7792	0.2018	0.1858
nanopore	33	58	0.8051	0.2114	0.1941
nanopore	33	59	0.8189	0.2212	0.2037
nanopore	33	60	0.8314	0.2312	0.2129
nanopore	33	61	0.8400	0.2414	0.2224
nanopore	33	62	0.8501	0.2518	0.2317
nanopore	33	63	0.8533	0.2625	0.2409
nanopore	33	64	0.8594	0.2735	0.2509
nanopore	33	65	0.8643	0.2847	0.2609
nanopore	33	66	0.8679	0.2964	0.2712
nanopore	33	67	0.8691	0.3082	0.2823
nanopore	33	68	0.8720	0.3206	0.2929
nanopore	33	69	0.8736	0.3333	0.3042
nanopore	33	70	0.8748	0.3464	0.3159
nanopore	33	71	0.8748	0.3601	0.3283
nanopore	33	72	0.8756	0.3743	0.3406
nanopore	33	73	0.8768	0.3892	0.3534
nanopore	33	74	0.8780	0.4047	0.3671
nanopore	33	75	0.8784	0.4207	0.3805
nanopore	33	76	0.8784	0.4376	0.3957
nanopore	33	77	0.8793	0.4553	0.4104
nanopore	33	78	0.8797	0.4740	0.4263
nanopore	33	79	0.8797	0.4938	0.4429
nanopore	33	80	0.8801	0.5149	0.4597
nanopore	33	81	0.8801	0.5378	0.4770
nanopore	33	82	0.8801	0.5619	0.4970
nanopore	33	83	0.8805	0.5876	0.5178
nanopore	33	84	0.8809	0.6156	0.5409
nanopore	33	85	0.8809	0.6455	0.5656
nanopore	33	86	0.8809	0.6785	0.5925
nanopore	33	87	0.8809	0.7148	0.6230
nanopore	33	88	0.8809	0.7553	0.6524
nanopore	33	89	0.8813	0.8015	0.6879
nanopore	33	90	0.8813	0.8544	0.7285
nanopore	33	91	0.8817	0.9149	0.7759
nanopore	33	92	0.8817	0.9853	0.8306
nanopore	33	93	0.8817	1.0723	0.8916
nanopore	33	94	0.8821	1.1820	0.9709
nanopore	33	95	0.8821	1.3248	1.0647
nanopore	33	96	0.8825	1.5297	1.1944
nanopore	33	97	0.8825	1.8279	1.3934
nanopore	33	98	0.8825	2.3646	1.7534
nanopore	33	99	0.8825	3.6511	2.7490
nanopore	34	51	0.5733	0.1393	0.1288
nanopore	34	52	0.6082	0.1479	0.1371
nanopore	34	53	0.6438	0.1567	0.1450
nanopore	34	54	0.6856	0.1657	0.1532
nanopore	34	55	0.7107	0.1749	0.1615
nanopore	34	56	0.7399	0.1840	0.1697
nanopore	34	57	0.7638	0.1935	0.1781
nanopore	34	58	0.7897	0.2031	0.1868
nanopore	34	59	0.8035	0.2129	0.1961
nanopore	34	60	0.8160	0.2229	0.2050
nanopore	34	61	0.8246	0.2331	0.2142
nanopore	34	62	0.8347	0.2435	0.2237
nanopore	34	63	0.8379	0.2542	0.2334
nanopore	34	64	0.8440	0.2652	0.2429
nanopore	34	65	0.8489	0.2764	0.2527
nanopore	34	66	0.8525	0.2881	0.2636
nanopore	34	67	0.8537	0.3000	0.2741
nanopore	34	68	0.8566	0.3123	0.2847
nanopore	34	69	0.8582	0.3250	0.2961
nanopore	34	70	0.8594	0.3381	0.3080
nanopore	34	71	0.8594	0.3518	0.3202
nanopore	34	72	0.8602	0.3660	0.3323
nanopore	34	73	0.8614	0.3809	0.3453
nanopore	34	74	0.8626	0.3964	0.3595
nanopore	34	75	0.8630	0.4124	0.3728
nanopore	34	76	0.8630	0.4293	0.3875
nanopore	34	77	0.8639	0.4470	0.4022
nanopore	34	78	0.8643	0.4657	0.4179
nanopore	34	79	0.8643	0.4855	0.4344
nanopore	34	80	0.8647	0.5066	0.4516
nanopore	34	81	0.8647	0.5295	0.4693
nanopore	34	82	0.8647	0.5536	0.4891
nanopore	34	83	0.8651	0.5794	0.5104
nanopore	34	84	0.8655	0.6073	0.5336
nanopore	34	85	0.8655	0.6372	0.5583
nanopore	34	86	0.8655	0.6702	0.5852
nanopore	34	87	0.8655	0.7065	0.6148
nanopore	34	88	0.8655	0.7470	0.6443
nanopore	34	89	0.8659	0.7932	0.6806
nanopore	34	90	0.8659	0.8461	0.7204
nanopore	34	91	0.8663	0.9066	0.7693
nanopore	34	92	0.8663	0.9770	0.8222
nanopore	34	93	0.8663	1.0640	0.8846
nanopore	34	94	0.8667	1.1737	0.9629
nanopore	34	95	0.8667	1.3165	1.0566
nanopore	34	96	0.8671	1.5214	1.1861
nanopore	34	97	0.8671	1.8196	1.3859
nanopore	34	98	0.8671	2.3563	1.7456
nanopore	34	99	0.8671	3.6428	2.7428
nanopore	35	51	0.5575	0.1311	0.1213
nanopore	35	52	0.5924	0.1397	0.1295
nanopore	35	53	0.6280	0.1485	0.1376
nanopore	35	54	0.6698	0.1575	0.1457
nanopore	35	55	0.6949	0.1667	0.1541
nanopore	35	56	0.7241	0.1758	0.1626
nanopore	35	57	0.7480	0.1853	0.1707
nanopore	35	58	0.7739	0.1949	0.1793
nanopore	35	59	0.7877	0.2047	0.1886
nanopore	35	60	0.8002	0.2147	0.1976
nanopore	35	61	0.8088	0.2249	0.2069
nanopore	35	62	0.8189	0.2353	0.2160
nanopore	35	63	0.8221	0.2460	0.2258
nanopore	35	64	0.8282	0.2570	0.2355
nanopore	35	65	0.8331	0.2682	0.2455
nanopore	35	66	0.8367	0.2799	0.2560
nanopore	35	67	0.8379	0.2918	0.2670
nanopore	35	68	0.8408	0.3041	0.2781
nanopore	35	69	0.8424	0.3168	0.2891
nanopore	35	70	0.8436	0.3299	0.3010
nanopore	35	71	0.8436	0.3436	0.3125
nanopore	35	72	0.8444	0.3578	0.3250
nanopore	35	73	0.8456	0.3727	0.3378
nanopore	35	74	0.8468	0.3882	0.3512
nanopore	35	75	0.8472	0.4042	0.3652
nanopore	35	76	0.8472	0.4211	0.3794
nanopore	35	77	0.8481	0.4388	0.3940
nanopore	35	78	0.8485	0.4575	0.4100
nanopore	35	79	0.8485	0.4773	0.4270
nanopore	35	80	0.8489	0.4984	0.4438
nanopore	35	81	0.8489	0.5213	0.4616
nanopore	35	82	0.8489	0.5454	0.4808
nanopore	35	83	0.8493	0.5712	0.5030
nanopore	35	84	0.8497	0.5991	0.5254
nanopore	35	85	0.8497	0.6290	0.5506
nanopore	35	86	0.8497	0.6620	0.5776
nanopore	35	87	0.8497	0.6983	0.6068
nanopore	35	88	0.8497	0.7388	0.6369
nanopore	35	89	0.8501	0.7850	0.6737
nanopore	35	90	0.8501	0.8379	0.7127
nanopore	35	91	0.8505	0.8984	0.7609
nanopore	35	92	0.8505	0.9688	0.8139
nanopore	35	93	0.8505	1.0558	0.8775
nanopore	35	94	0.8509	1.1655	0.9552
nanopore	35	95	0.8509	1.3083	1.0474
nanopore	35	96	0.8513	1.5132	1.1784
nanopore	35	97	0.8513	1.8114	1.3782
nanopore	35	98	0.8513	2.3481	1.7348
nanopore	35	99	0.8513	3.6346	2.7358
nanopore	36	51	0.5421	0.1229	0.1136
nanopore	36	52	0.5770	0.1316	0.1221
nanopore	36	53	0.6126	0.1403	0.1300
nanopore	36	54	0.6544	0.1493	0.1384
nanopore	36	55	0.6795	0.1585	0.1468
nanopore	36	56	0.7087	0.1677	0.1549
nanopore	36	57	0.7326	0.1771	0.1634
nanopore	36	58	0.7585	0.1867	0.1722
nanopore	36	59	0.7723	0.1965	0.1811
nanopore	36	60	0.7848	0.2065	0.1897
nanopore	36	61	0.7934	0.2168	0.1992
nanopore	36	62	0.8035	0.2271	0.2082
nanopore	36	63	0.8067	0.2378	0.2184
nanopore	36	64	0.8128	0.2488	0.2281
nanopore	36	65	0.8177	0.2601	0.2384
nanopore	36	66	0.8213	0.2717	0.2485
nanopore	36	67	0.8225	0.2836	0.2598
nanopore	36	68	0.8254	0.2959	0.2706
nanopore	36	69	0.8270	0.3086	0.2816
nanopore	36	70	0.8282	0.3218	0.2933
nanopore	36	71	0.8282	0.3354	0.3048
nanopore	36	72	0.8290	0.3497	0.3174
nanopore	36	73	0.8302	0.3645	0.3302
nanopore	36	74	0.8314	0.3800	0.3439
nanopore	36	75	0.8318	0.3960	0.3579
nanopore	36	76	0.8318	0.4129	0.3723
nanopore	36	77	0.8327	0.4307	0.3864
nanopore	36	78	0.8331	0.4493	0.4024
nanopore	36	79	0.8331	0.4692	0.4194
nanopore	36	80	0.8335	0.4903	0.4360
nanopore	36	81	0.8335	0.5131	0.4544
nanopore	36	82	0.8335	0.5372	0.4731
nanopore	36	83	0.8339	0.5630	0.4953
nanopore	36	84	0.8343	0.5909	0.5186
nanopore	36	85	0.8343	0.6208	0.5426
nanopore	36	86	0.8343	0.6538	0.5696
nanopore	36	87	0.8343	0.6901	0.5983
nanopore	36	88	0.8343	0.7306	0.6298
nanopore	36	89	0.8347	0.7768	0.6655
nanopore	36	90	0.8347	0.8298	0.7056
nanopore	36	91	0.8351	0.8902	0.7531
nanopore	36	92	0.8351	0.9606	0.8075
nanopore	36	93	0.8351	1.0477	0.8694
nanopore	36	94	0.8355	1.1573	0.9477
nanopore	36	95	0.8355	1.3001	1.0408
nanopore	36	96	0.8359	1.5050	1.1712
nanopore	36	97	0.8359	1.8032	1.3706
nanopore	36	98	0.8359	2.3399	1.7282
nanopore	36	99	0.8359	3.6264	2.7293
nanopore	37	51	0.5227	0.1147	0.1062
nanopore	37	52	0.5575	0.1234	0.1144
nanopore	37	53	0.5932	0.1322	0.1221
nanopore	37	54	0.6349	0.1412	0.1307
nanopore	37	55	0.6600	0.1503	0.1389
nanopore	37	56	0.6892	0.1595	0.1470
nanopore	37	57	0.7131	0.1690	0.1556
nanopore	37	58	0.7391	0.1786	0.1644
nanopore	37	59	0.7528	0.1884	0.1733
nanopore	37	60	0.7654	0.1984	0.1820
nanopore	37	61	0.7739	0.2086	0.1915
nanopore	37	62	0.7840	0.2189	0.2007
nanopore	37	63	0.7873	0.2297	0.2107
nanopore	37	64	0.7934	0.2407	0.2205
nanopore	37	65	0.7982	0.2519	0.2309
nanopore	37	66	0.8019	0.2636	0.2410
nanopore	37	67	0.8031	0.2754	0.2523
nanopore	37	68	0.8059	0.2877	0.2633
nanopore	37	69	0.8075	0.3004	0.2737
nanopore	37	70	0.8088	0.3136	0.2854
nanopore	37	71	0.8088	0.3273	0.2975
nanopore	37	72	0.8096	0.3415	0.3099
nanopore	37	73	0.8108	0.3563	0.3227
nanopore	37	74	0.8120	0.3718	0.3363
nanopore	37	75	0.8124	0.3879	0.3505
nanopore	37	76	0.8124	0.4047	0.3647
nanopore	37	77	0.8132	0.4225	0.3794
nanopore	37	78	0.8136	0.4411	0.3949
nanopore	37	79	0.8136	0.4610	0.4116
nanopore	37	80	0.8140	0.4821	0.4285
nanopore	37	81	0.8140	0.5049	0.4471
nanopore	37	82	0.8140	0.5290	0.4662
nanopore	37	83	0.8144	0.5548	0.4879
nanopore	37	84	0.8148	0.5828	0.5114
nanopore	37	85	0.8148	0.6126	0.5355
nanopore	37	86	0.8148	0.6457	0.5619
nanopore	37	87	0.8148	0.6820	0.5907
nanopore	37	88	0.8148	0.7225	0.6217
nanopore	37	89	0.8152	0.7686	0.6578
nanopore	37	90	0.8152	0.8216	0.6987
nanopore	37	91	0.8156	0.8820	0.7449
nanopore	37	92	0.8156	0.9525	0.8008
nanopore	37	93	0.8156	1.0395	0.8630
nanopore	37	94	0.8160	1.1491	0.9393
nanopore	37	95	0.8160	1.2919	1.0326
nanopore	37	96	0.8165	1.4969	1.1631
nanopore	37	97	0.8165	1.7950	1.3631
nanopore	37	98	0.8165	2.3317	1.7205
nanopore	37	99	0.8165	3.6183	2.7179
nanopore	38	51	0.5000	0.1066	0.0988
nanopore	38	52	0.5348	0.1153	0.1069
nanopore	38	53	0.5705	0.1241	0.1150
nanopore	38	54	0.6122	0.1330	0.1230
nanopore	38	55	0.6374	0.1422	0.1314
nanopore	38	56	0.6665	0.1514	0.1396
nanopore	38	57	0.6904	0.1608	0.1479
nanopore	38	58	0.7164	0.1704	0.1567
nanopore	38	59	0.7301	0.1802	0.1657
nanopore	38	60	0.7427	0.1903	0.1741
nanopore	38	61	0.7512	0.2005	0.1838
nanopore	38	62	0.7613	0.2108	0.1928
nanopore	38	63	0.7646	0.2215	0.2030
nanopore	38	64	0.7707	0.2325	0.2128
nanopore	38	65	0.7755	0.2438	0.2231
nanopore	38	66	0.7792	0.2554	0.2336
nanopore	38	67	0.7804	0.2673	0.2447
nanopore	38	68	0.7832	0.2796	0.2557
nanopore	38	69	0.7848	0.2923	0.2663
nanopore	38	70	0.7861	0.3055	0.2777
nanopore	38	71	0.7861	0.3191	0.2901
nanopore	38	72	0.7869	0.3334	0.3020
nanopore	38	73	0.7881	0.3482	0.3148
nanopore	38	74	0.7893	0.3637	0.3287
nanopore	38	75	0.7897	0.3797	0.3424
nanopore	38	76	0.7897	0.3966	0.3575
nanopore	38	77	0.7905	0.4144	0.3720
nanopore	38	78	0.7909	0.4330	0.3877
nanopore	38	79	0.7909	0.4529	0.4039
nanopore	38	80	0.7913	0.4740	0.4209
nanopore	38	81	0.7913	0.4968	0.4395
nanopore	38	82	0.7913	0.5209	0.4589
nanopore	38	83	0.7917	0.5467	0.4801
nanopore	38	84	0.7921	0.5746	0.5029
nanopore	38	85	0.7921	0.6045	0.5276
nanopore	38	86	0.7921	0.6376	0.5537
nanopore	38	87	0.7921	0.6739	0.5832
nanopore	38	88	0.7921	0.7143	0.6144
nanopore	38	89	0.7925	0.7605	0.6511
nanopore	38	90	0.7925	0.8135	0.6915
nanopore	38	91	0.7929	0.8739	0.7374
nanopore	38	92	0.7929	0.9443	0.7938
nanopore	38	93	0.7929	1.0314	0.8534
nanopore	38	94	0.7934	1.1410	0.9312
nanopore	38	95	0.7934	1.2838	1.0246
nanopore	38	96	0.7938	1.4887	1.1543
nanopore	38	97	0.7938	1.7869	1.3561
nanopore	38	98	0.7938	2.3236	1.7133
nanopore	38	99	0.7938	3.6101	2.7113
